station_name,region,cluster,status,avg_healthiness,avg_healthiness_pct,healthy_seconds,degraded_seconds,unhealthy_seconds,missing_seconds
GEODNET-08D1F9A1BE6D,NA,na,healthy,0.840027,84.0027,1517700,1800,288300,0
GEODNET-C05D898CCC9D,EU,eu,healthy,0.841077,84.1077,1536900,0,290400,0
OHGB00USA,NA,na,healthy,0.841188,84.1188,1520700,0,287100,0
GEODNET-C05D898DFB9D,NA,na,healthy,0.842516,84.2516,1523100,0,284700,0
SATINFO-BRE2,EU,eu,healthy,0.844032,84.4032,1542300,0,285000,0
GEODNET-A842E3B1F305,EU,eu,healthy,0.846413,84.6413,1546500,300,280500,0
GEODNET-24DCC3E2A671,NA,na,healthy,0.850398,85.0398,1536900,900,270000,0
GEODNET-E465B8A00B0D,NA,na,healthy,0.852970,85.2970,1542000,0,265800,0
GEODNET-E831CD30C7C5,EU,eu,healthy,0.854457,85.4457,1561200,300,265800,0
GEODNET-24DCC3E2A3CD,EU,eu,healthy,0.855360,85.5360,1561800,2400,263100,0
GEODNET-8C4B1477A62D,EU,eu,healthy,0.855689,85.5689,1563600,0,263700,0
GEODNET-C05D898D0B85,EU,eu,healthy,0.857166,85.7166,1566300,0,261000,0
GEODNET-A0B7651FD03D,EU,eu,healthy,0.860450,86.0450,1572000,600,254700,0
GEODNET-9CB8B4F18CB6,NA,na,healthy,0.860936,86.0936,1556100,600,251100,0
GEODNET-24DCC3E2A921,NA,na,healthy,0.864089,86.4089,1562100,0,245700,0
GEODNET-8C4B1477B6E9,EU,eu,healthy,0.865539,86.5539,1581600,0,245700,0
GEODNET-F8B3B74218E5,NA,na,healthy,0.867657,86.7657,1567500,2100,238200,0
GEODNET-C82E18919019,EU,eu,healthy,0.869890,86.9890,1589400,300,237600,0
JPHG01JPN,AP,ap,healthy,0.871514,87.1514,2323800,21300,333600,0
GEODNET-E465B89DB841,NA,na,healthy,0.872220,87.2220,1576500,600,230700,0
CAMN00USA,NA,na,healthy,0.872801,87.2801,1577700,300,229800,0
GEODNET-E831CD30ABB5,EU,eu,healthy,0.873174,87.3174,1595100,900,231300,0
GEODNET-AC1518EF4445,EU,eu,healthy,0.875390,87.5390,1599600,0,227700,0
GEODNET-F8B3B74159C9,EU,eu,healthy,0.876211,87.6211,1596900,8400,222000,0
GEODNET-E831CD30C731,EU,eu,healthy,0.878509,87.8509,1605300,0,222000,0
GEODNET-E831CD30BB59,EU,eu,healthy,0.878920,87.8920,1604100,3900,219300,0
GEODNET-A0B7651E86B5,EU,eu,healthy,0.879330,87.9330,1606800,0,220500,0
GEODNET-AC1518EFD335,NA,na,healthy,0.880850,88.0850,1592400,0,215400,0
GEODNET-94B555A4546D,EU,eu,healthy,0.881300,88.1300,1610400,0,216900,0
GEODNET-24DCC3E29BF5,NA,na,healthy,0.881928,88.1928,1593000,2700,212100,0
GEODNET-C82E1891B2A5,EU,eu,healthy,0.882285,88.2285,1610400,3600,213300,0
GEODNET-E0E2E6367349,EU,eu,healthy,0.882285,88.2285,1612200,0,215100,0
GEODNET-08D1F9637BD9,EU,eu,healthy,0.885979,88.5979,1618800,300,208200,0
GEODNET-E831CD306DC5,EU,eu,healthy,0.887375,88.7375,1619700,3600,204000,0
GEODNET-1097BDCBBCA1,EU,eu,healthy,0.887621,88.7621,1620300,3300,203700,0
GEODNET-C05D89AF1B29,EU,eu,healthy,0.888114,88.8114,1622700,300,204300,0
NMRN00USA,NA,na,healthy,0.889147,88.9147,1602300,10200,195300,0
GEODNET-E465B86A063D,EU,eu,healthy,0.889427,88.9427,1625100,300,201900,0
GEODNET-D48C49C138C1,EU,eu,healthy,0.891808,89.1808,1629300,600,197400,0
GEODNET-34865D235EC1,EU,eu,healthy,0.892546,89.2546,1627800,6300,193200,0
GEODNET-24DCC3E110C9,EU,eu,healthy,0.893039,89.3039,1628100,7500,191700,0
GEODNET-C05D89ADB12D,EU,eu,healthy,0.893203,89.3203,1631700,900,194700,0
GEODNET-24DCC3E2A495,EU,eu,healthy,0.894599,89.4599,1634400,600,192300,0
ARAD01ARE,EU,eu,healthy,0.895584,89.5584,1636500,0,190800,0
GEODNET-0CDC7EC33991,NA,na,healthy,0.895785,89.5785,1619400,0,188400,0
GEODNET-24DCC3E29B81,NA,na,healthy,0.896117,89.6117,1620000,0,187800,0
TXSL00USA,NA,na,healthy,0.897361,89.7361,1619100,6300,182400,0
GEODNET-78421C20C999,EU,eu,healthy,0.898703,89.8703,1642200,0,185100,0
GEODNET-C05D898CAF09,NA,na,healthy,0.899685,89.9685,1625400,2100,180300,0
ARJA01ARE,EU,eu,healthy,0.900345,90.0345,1645200,0,182100,0
SATINFO-SMCR,EU,eu,healthy,0.900509,90.0509,1645500,0,181800,0
GEODNET-A842E3B1C081,EU,eu,healthy,0.901166,90.1166,1646700,0,180600,0
SATINFO-GAPC,EU,eu,healthy,0.904121,90.4121,1652100,0,175200,0
SWIPOS-MAR3,EU,eu,healthy,0.904449,90.4449,1648500,8400,170400,0
GEODNET-F8B3B7416EAD,EU,eu,healthy,0.905598,90.5598,1654200,1200,171900,0
GEODNET-14335C5C58C5,NA,na,healthy,0.906106,90.6106,529800,0,54900,0
GEODNET-C82E189177DD,EU,eu,healthy,0.906173,90.6173,1655100,1500,170700,0
GEODNET-E0E2E63673B5,EU,eu,healthy,0.910031,91.0031,1662900,0,164400,0
GEODNET-08D1F9DB72AD,NA,na,healthy,0.910056,91.0056,1644900,600,162300,0
GEODNET-C05D898D052D,EU,eu,healthy,0.910852,91.0852,1664400,0,162900,0
GEODNET-34987A6EE49D,EU,eu,healthy,0.911180,91.1180,1664700,600,162000,0
GEODNET-38182BFD7551,EU,eu,healthy,0.911837,91.1837,1666200,0,161100,0
GEODNET-A0A3B380B615,NA,na,healthy,0.912048,91.2048,1647900,1800,158100,0
GEODNET-78421C20F2CD,NA,na,healthy,0.912546,91.2546,1649100,1200,157500,0
GEODNET-E831CD2AC3D9,EU,eu,healthy,0.916845,91.6845,1675200,300,151800,0
GEODNET-30C6F7BDED99,NA,na,healthy,0.917907,91.7907,536700,0,48000,0
GEODNET-14335C5CB941,NA,na,healthy,0.920985,92.0985,538500,0,46200,0
GEODNET-8C4B14797249,NA,na,healthy,0.921424,92.1424,1664700,2100,141000,0
GEODNET-244CABCEF2B9,NA,na,healthy,0.921507,92.1507,1665000,1800,141000,0
EUREF-JATE00ITA0,EU,eu,healthy,0.921688,92.1688,1682400,3600,141300,0
SDRS00USA,NA,na,healthy,0.921839,92.1839,1665000,3000,139800,0
GEODNET-C82E1891C411,EU,eu,healthy,0.922509,92.2509,1684800,1800,140700,0
GEODNET-E0E2E6367365,EU,eu,healthy,0.923165,92.3165,1686900,0,140400,0
GEODNET-E465B869FC69,EU,eu,healthy,0.924315,92.4315,1689000,0,138300,0
GEODNET-E465B89DB7E9,EU,eu,healthy,0.926777,92.6777,1693500,0,133800,0
GEODNET-08D1F9A5D3ED,EU,eu,healthy,0.927926,92.7926,1695600,0,131700,0
GEODNET-E465B86A073D,EU,eu,healthy,0.927926,92.7926,1695600,0,131700,0
GEODNET-08D1F9A12E81,EU,eu,healthy,0.928419,92.8419,1696500,0,130800,0
GEODNET-A842E3B1C2E5,NA,na,healthy,0.928643,92.8643,1677600,2400,127800,0
GEODNET-244CABCE5EBD,EU,eu,healthy,0.929158,92.9158,1697400,900,129000,0
GEODNET-24DCC3E2AA31,EU,eu,healthy,0.930389,93.0389,1700100,0,127200,0
GEODNET-C82E18919BB9,EU,eu,healthy,0.930553,93.0553,1700400,0,126900,0
GEODNET-24DCC3E20BE9,EU,eu,healthy,0.930800,93.0800,1700400,900,126000,0
GEODNET-A842E3B1DE69,EU,eu,healthy,0.930800,93.0800,1700700,300,126300,0
GEODNET-C05D898CA83D,EU,eu,healthy,0.932031,93.2031,1703100,0,124200,0
GEODNET-94B555A39015,EU,eu,healthy,0.932359,93.2359,1703400,600,123300,0
GEODNET-9CB8B452223A,NA,na,healthy,0.932376,93.2376,1685400,300,122100,0
GEODNET-244CABCE4F59,EU,eu,healthy,0.932441,93.2441,1702500,2700,122100,0
GEODNET-78421C1C08B5,EU,eu,healthy,0.932688,93.2688,1704300,0,123000,0
GEODNET-30C922A64E5D,EU,eu,healthy,0.933344,93.3344,1705500,0,121800,0
GEODNET-AC1518EDD1A5,NA,na,healthy,0.933556,93.3556,545700,300,38700,0
GEODNET-E465B89DAFD1,NA,na,healthy,0.933787,93.3787,1687500,1200,119100,0
GEODNET-24DCC3E20D4D,EU,eu,healthy,0.934083,93.4083,1706700,300,120300,0
GEODNET-94E68685EED9,NA,na,healthy,0.935032,93.5032,1689300,2100,116400,0
GEODNET-8C4B147AD199,EU,eu,healthy,0.935150,93.5150,1708200,1200,117900,0
ESVA01ESP,EU,eu,healthy,0.935232,93.5232,1705500,6900,114900,0
GEODNET-A842E3B1CE11,EU,eu,healthy,0.935314,93.5314,1706700,4800,115800,0
GEODNET-E465B86A1C6D,NA,na,healthy,0.936359,93.6359,1692300,900,114600,0
GEODNET-E831CDB872CD,EU,eu,healthy,0.937038,93.7038,1712100,300,114900,0
GEODNET-30C922A64F7D,EU,eu,healthy,0.937202,93.7202,1705800,13500,108000,0
GEODNET-24DCC3E20975,NA,na,healthy,0.938268,93.8268,1696200,0,111600,0
GEODNET-08D1F9A5C3CD,EU,eu,healthy,0.938516,93.8516,1714800,300,112200,0
GEODNET-E465B8A0079D,NA,na,healthy,0.938516,93.8516,1696200,900,110700,0
GEODNET-24DCC3E29C1D,NA,na,healthy,0.939429,93.9429,1697400,1800,108600,0
GEODNET-9CB8B48CBE76,EU,eu,healthy,0.940404,94.0404,1718100,600,108600,0
GEODNET-A842E3B1CE0D,EU,eu,healthy,0.940404,94.0404,1718400,0,108900,0
GEODNET-8C4B1477A0B9,EU,eu,healthy,0.940568,94.0568,1718400,600,108300,0
GEODNET-24DCC3E10E21,NA,na,healthy,0.940923,94.0923,1700700,600,106500,0
GEODNET-C05D89ADC479,EU,eu,healthy,0.940978,94.0978,1718700,1500,107100,0
MSMD00USA,NA,na,healthy,0.941006,94.1006,1701000,300,106500,0
GEODNET-C82E18919B0D,EU,eu,healthy,0.941635,94.1635,1720500,300,106500,0
GEODNET-C0F535B2E818,EU,eu,healthy,0.942210,94.2210,1721700,0,105600,0
GEODNET-C82E1891B3C1,NA,na,healthy,0.943661,94.3661,1705800,300,101700,0
GEODNET-5C013B971D3D,EU,eu,healthy,0.944426,94.4426,1725600,300,101400,0
SWEPOS-1ALV,EU,eu,healthy,0.944755,94.4755,1726200,300,100800,0
GEODNET-24DCC3E2B20D,EU,eu,healthy,0.944837,94.4837,1726200,600,100500,0
SATINFO-EQH2,EU,eu,healthy,0.945329,94.5329,1727400,0,99900,0
TONE00CAN,NA,na,healthy,0.945818,94.5818,1707900,3900,96000,0
GEODNET-441793DC7A0D,EU,eu,healthy,0.946478,94.6478,1729500,0,97800,0
MNAE01USA,NA,na,healthy,0.947146,94.7146,1711800,900,95100,0
GEODNET-244CABCEB705,EU,eu,healthy,0.948202,94.8202,1732200,900,94200,0
GEODNET-24DCC3E110E9,NA,na,healthy,0.948390,94.8390,1714500,0,93300,0
SWEPOS-0STI,EU,eu,healthy,0.948613,94.8613,1733400,0,93900,0
GEODNET-30C922A665FD,NA,na,healthy,0.948692,94.8692,554700,0,30000,0
GEODNET-8C4B1477D8F1,NA,na,healthy,0.948971,94.8971,1715400,300,92100,0
GEODNET-5C013B96F441,EU,eu,healthy,0.949023,94.9023,1734000,300,93000,0
TNLB00CAN,NA,na,healthy,0.949137,94.9137,1714200,3300,90300,0
GEODNET-C82E1891CC41,EU,eu,healthy,0.949680,94.9680,1735200,300,91800,0
GEODNET-9CB8B45241CC,NA,na,healthy,0.950133,95.0133,1716300,2700,88800,0
TXSB00USA,NA,na,healthy,0.950382,95.0382,1718100,0,89700,0
GEODNET-9CB8B48C8DCA,EU,eu,healthy,0.950501,95.0501,1736700,300,90300,0
GEODNET-8C4B1477A01D,EU,eu,healthy,0.950583,95.0583,1736100,1800,89400,0
GEODNET-08D1F9A0AFB5,EU,eu,healthy,0.950911,95.0911,1737600,0,89700,0
GEODNET-E465B8A00C41,EU,eu,healthy,0.951568,95.1568,1738800,0,88500,0
SATINFO-MTIL,EU,eu,healthy,0.951896,95.1896,1738500,1800,87000,0
GEODNET-F8B3B7422AD9,NA,na,healthy,0.952027,95.2027,556500,300,27900,0
TWTY01TWN,AP,ap,healthy,0.952402,95.2402,2551200,0,127500,0
GEODNET-C82E1891B47D,NA,na,healthy,0.952705,95.2705,1721700,1200,84900,0
GEODNET-40D95A56A424,NA,na,healthy,0.953053,95.3053,557100,300,27300,0
TONF00CAN,NA,na,healthy,0.953203,95.3203,1721700,3000,83100,0
GEODNET-E465B86A04F9,EU,eu,healthy,0.953456,95.3456,1742100,300,84900,0
GEODNET-C82E1891C1A1,EU,eu,healthy,0.953948,95.3948,1741800,2700,82800,0
GEODNET-A0A3B380B591,NA,na,healthy,0.954364,95.4364,1725000,600,82200,0
GEODNET-C0F535B2A946,EU,eu,healthy,0.954851,95.4851,1744800,0,82500,0
GEODNET-244CABCF4D91,EU,eu,healthy,0.955508,95.5508,1745700,600,81000,0
GEODNET-C05D898E1ED9,EU,eu,healthy,0.955508,95.5508,1746000,0,81300,0
GEODNET-14335C5CB61D,NA,na,healthy,0.956388,95.6388,559200,0,25500,0
GEODNET-08D1F9DB52ED,EU,eu,healthy,0.957314,95.7314,1746900,4800,75600,0
GEODNET-244CABCE18B1,NA,na,healthy,0.957517,95.7517,1730400,1200,76200,0
IDPO00USA,NA,na,healthy,0.957517,95.7517,1731000,0,76800,0
GEODNET-048308A255E5,NA,na,healthy,0.957600,95.7600,1730700,900,76200,0
GEODNET-C05D89ADEC99,NA,na,healthy,0.957849,95.7849,1731600,0,76200,0
GEODNET-0CDC7EC33B71,EU,eu,healthy,0.958381,95.8381,1751100,300,75900,0
GEODNET-34987A6EE6B9,NA,na,healthy,0.958430,95.8430,1732500,300,75000,0
SATINFO-SAMR,EU,eu,healthy,0.958627,95.8627,1751700,0,75600,0
GEODNET-8C4B1477AC7D,NA,na,healthy,0.958845,95.8845,1732500,1800,73500,0
GEODNET-24DCC3E21931,EU,eu,healthy,0.959120,95.9120,1752600,0,74700,0
GEODNET-C82E18919ACD,EU,eu,healthy,0.959284,95.9284,1752900,0,74400,0
GEODNET-24DCC3E20BA9,EU,eu,healthy,0.959448,95.9448,1753200,0,74100,0
GEODNET-08D1F9A1BC1D,NA,na,healthy,0.959509,95.9509,1734600,0,73200,0
GEODNET-C05D89A9B6A1,EU,eu,healthy,0.959530,95.9530,1752600,1500,73200,0
GEODNET-94B555A45719,EU,eu,healthy,0.959941,95.9941,1754100,0,73200,0
GEODNET-E465B89DB851,EU,eu,healthy,0.961172,96.1172,1755300,2100,69900,0
GEODNET-08D1F9A1C4ED,EU,eu,healthy,0.961254,96.1254,1756500,0,70800,0
GEODNET-E831CDB8CFB1,EU,eu,healthy,0.961254,96.1254,1756500,0,70800,0
GEODNET-08D1F9A5CE25,NA,na,healthy,0.961334,96.1334,1737900,0,69900,0
GEODNET-C05D89ADBE81,NA,na,healthy,0.961417,96.1417,1737900,300,69600,0
CHC-SWIFTA127,AP,ap,healthy,0.961474,96.1474,2575500,0,103200,0
GEODNET-C05D89AF5F11,EU,eu,healthy,0.961501,96.1501,1756800,300,70200,0
GEODNET-A0B7651E3699,EU,eu,healthy,0.962075,96.2075,1758000,0,69300,0
GEODNET-38182BF97279,NA,na,healthy,0.962662,96.2662,1739400,1800,66600,0
GEODNET-A0A3B380BBB5,NA,na,healthy,0.962801,96.2801,562800,300,21600,0
ERGNSS-VILH0,EU,eu,healthy,0.963060,96.3060,1759800,0,67500,0
GEODNET-F8B3B74234B1,EU,eu,healthy,0.963060,96.3060,1759800,0,67500,0
GEODNET-AC1518EEE665,EU,eu,healthy,0.963635,96.3635,1760700,300,66300,0
GEODNET-08D1F9A5BF25,NA,na,healthy,0.963740,96.3740,1742100,300,65400,0
GEODNET-30C922A679CD,NA,na,healthy,0.963740,96.3740,1741500,1500,64800,0
OREU00USA,NA,na,healthy,0.963823,96.3823,1742400,0,65400,0
NVMQ00USA,NA,na,healthy,0.963989,96.3989,1742100,1200,64500,0
GEODNET-24DCC3E14D59,NA,na,healthy,0.964570,96.4570,1743600,300,63900,0
GEODNET-38182BFD47E1,EU,eu,healthy,0.964866,96.4866,1763100,0,64200,0
GEODNET-C05D898D98C9,EU,eu,healthy,0.964866,96.4866,1763100,0,64200,0
GEODNET-24DCC3E11409,EU,eu,healthy,0.965030,96.5030,1763100,600,63600,0
GEODNET-24DCC3E115C1,NA,na,healthy,0.965483,96.5483,1745100,600,62100,0
GEODNET-24DCC3E14E75,EU,eu,healthy,0.965851,96.5851,1764900,0,62400,0
GEODNET-30C922A64FB5,EU,eu,healthy,0.966262,96.6262,1765200,900,61200,0
EUREF-ENZA00ITA0,EU,eu,healthy,0.966344,96.6344,1765800,0,61500,0
GEODNET-8C4B1477B039,EU,eu,healthy,0.966590,96.6590,1766100,300,60900,0
GEODNET-24DCC3E1162D,EU,eu,healthy,0.967000,96.7000,1767000,0,60300,0
FLLL00USA,NA,na,healthy,0.967059,96.7059,1746900,2700,58200,0
GEODNET-08D1F9A78C2D,EU,eu,healthy,0.967165,96.7165,1767000,600,59700,0
GEODNET-8C4B147AE429,NA,na,healthy,0.967308,96.7308,1748700,0,59100,0
GEODNET-E465B89DB0E1,EU,eu,healthy,0.967493,96.7493,1767900,0,59400,0
GEODNET-E465B86A0569,EU,eu,healthy,0.967657,96.7657,1767300,1800,58200,0
GEODNET-C82E1891C289,EU,eu,healthy,0.967739,96.7739,1768200,300,58800,0
GEODNET-E465B8677ACD,EU,eu,healthy,0.967986,96.7986,1768800,0,58500,0
GEODNET-E831CD307171,EU,eu,healthy,0.967986,96.7986,1768800,0,58500,0
GEODNET-E831CD30C3BD,EU,eu,healthy,0.968150,96.8150,1768200,1800,57300,0
GEODNET-78421C20C075,NA,na,healthy,0.968304,96.8304,1749900,1200,56700,0
GEODNET-E465B8A00ED5,NA,na,healthy,0.968304,96.8304,1750200,600,57000,0
GEODNET-9CB8B4EF5C94,NA,na,healthy,0.968702,96.8702,566100,600,18000,0
TBCA00CAN,NA,na,healthy,0.968719,96.8719,1751100,300,56400,0
GEODNET-30C922A665F5,NA,na,healthy,0.969051,96.9051,1751400,900,55500,0
GEODNET-C05D898E1655,EU,eu,healthy,0.969217,96.9217,1770900,300,56100,0
GEODNET-D8BC387F8591,EU,eu,healthy,0.969381,96.9381,1771200,300,55800,0
GEODNET-E831CD2D560D,EU,eu,healthy,0.969627,96.9627,1771500,600,55200,0
GEODNET-30C922A64D5D,EU,eu,healthy,0.969709,96.9709,1771800,300,55200,0
GEODNET-5C013B974395,EU,eu,healthy,0.969791,96.9791,1772100,0,55200,0
GEODNET-C05D89AF6A05,EU,eu,healthy,0.970120,97.0120,1772700,0,54600,0
GEODNET-G109,EU,eu,healthy,0.970202,97.0202,1772700,300,54300,0
EUREF-FRNE00ITA0,EU,eu,healthy,0.970366,97.0366,1772700,900,53700,0
GEODNET-94B555A36D79,EU,eu,healthy,0.970530,97.0530,1773300,300,53700,0
GEODNET-E465B86A23C1,EU,eu,healthy,0.970777,97.0777,1773900,0,53400,0
GEODNET-24DCC3E11195,NA,na,healthy,0.970793,97.0793,1755000,0,52800,0
EUREF-CIMO00ITA0,EU,eu,healthy,0.970941,97.0941,1772700,3000,51600,0
GEODNET-C05D89AEAEF9,EU,eu,healthy,0.970941,97.0941,1773900,600,52800,0
GEODNET-24DCC3E14CC1,NA,na,healthy,0.971042,97.1042,1755300,300,52200,0
TBCH00CAN,NA,na,healthy,0.971125,97.1125,1755600,0,52200,0
TBCK00CAN,NA,na,healthy,0.971291,97.1291,1755900,0,51900,0
GEODNET-94B555A3B3F9,EU,eu,healthy,0.971351,97.1351,1774800,300,52200,0
GEODNET-E831CD30C539,EU,eu,healthy,0.971433,97.1433,1775100,0,52200,0
SWEPOS-0LDA,EU,eu,healthy,0.971433,97.1433,1774800,600,51900,0
GEODNET-E465B86A0449,NA,na,healthy,0.971457,97.1457,1755300,1800,50700,0
TBCR00CAN,NA,na,healthy,0.971540,97.1540,1756200,300,51300,0
TBCM00CAN,NA,na,healthy,0.971623,97.1623,1756500,0,51300,0
ROMA01ROU,EU,eu,healthy,0.971680,97.1680,1775400,300,51600,0
TBCC00CAN,NA,na,healthy,0.971955,97.1955,1757100,0,50700,0
GEODNET-E465B8A00459,NA,na,healthy,0.972287,97.2287,1757700,0,50100,0
GEODNET-08D1F9A5C35D,EU,eu,healthy,0.972418,97.2418,1776600,600,50100,0
GEODNET-30C922A64E51,NA,na,healthy,0.972536,97.2536,1758000,300,49500,0
GEODNET-C82E1891A295,EU,eu,healthy,0.972582,97.2582,1777200,0,50100,0
GEODNET-24DCC3E11031,NA,na,healthy,0.972619,97.2619,1758300,0,49500,0
GEODNET-9CB8B48C0C9A,NA,na,healthy,0.973034,97.3034,1758900,300,48600,0
GEODNET-E831CD2CC691,EU,eu,healthy,0.973157,97.3157,1778100,300,48900,0
TQCO00CAN,NA,na,healthy,0.973531,97.3531,1759800,300,47700,0
GEODNET-24DCC3E29BC5,NA,na,healthy,0.973614,97.3614,1760100,0,47700,0
GEODNET-8C4B1477BCC5,NA,na,healthy,0.973697,97.3697,1760100,300,47400,0
GEODNET-24DCC3E2A655,NA,na,healthy,0.974278,97.4278,1761300,0,46500,0
GEODNET-E831CD30C2A9,NA,na,healthy,0.974278,97.4278,1761300,0,46500,0
SATINFO-VERN,EU,eu,healthy,0.974306,97.4306,1780200,300,46800,0
FRCH01FRA,EU,eu,healthy,0.975045,97.5045,1781700,0,45600,0
EUREF-CASE00ESP,EU,eu,healthy,0.975127,97.5127,1781700,300,45300,0
GEODNET-C82E1891C069,EU,eu,healthy,0.975374,97.5374,1781700,1200,44400,0
EUREF-ESCO00ESP,EU,eu,healthy,0.975866,97.5866,1783200,0,44100,0
GEODNET-C82E18919AD5,NA,na,healthy,0.975938,97.5938,1764300,0,43500,0
GEODNET-A0B7651F2641,EU,eu,healthy,0.975948,97.5948,1782900,900,43500,0
EUREF-LLIV00ESP,EU,eu,healthy,0.976194,97.6194,1783800,0,43500,0
GEODNET-C82E189199A1,EU,eu,healthy,0.976276,97.6276,1783500,900,42900,0
EUREF-CREU00ESP,EU,eu,healthy,0.976359,97.6359,1784100,0,43200,0
GEODNET-E831CD2AC411,EU,eu,healthy,0.976359,97.6359,1783200,1800,42300,0
GEODNET-A0B7651E42D5,EU,eu,healthy,0.976441,97.6441,1784100,300,42900,0
EUREF-BELL00ESP,EU,eu,healthy,0.976523,97.6523,1784400,0,42900,0
GEODNET-34987A6EE471,EU,eu,healthy,0.976523,97.6523,1784400,0,42900,0
GEODNET-244CABCC9AD1,EU,eu,healthy,0.976605,97.6605,1784400,300,42600,0
NVWW02USA,NA,na,healthy,0.976684,97.6684,1764300,2700,40800,0
GEODNET-2CBCBB2CA585,EU,eu,healthy,0.976933,97.6933,1785000,300,42000,0
GEODNET-34987A6EE551,EU,eu,healthy,0.976933,97.6933,1784100,2100,41100,0
EUREF-ORTE00ITA0,EU,eu,healthy,0.977015,97.7015,1785000,600,41700,0
GEODNET-0CDC7EC9A329,EU,eu,healthy,0.977179,97.7179,1785600,0,41700,0
GEODNET-94B555A5595D,EU,eu,healthy,0.977179,97.7179,1785600,0,41700,0
GEODNET-E465B86A2841,EU,eu,healthy,0.977179,97.7179,1785600,0,41700,0
GEODNET-30C6F7BD29B5,EU,eu,healthy,0.977344,97.7344,1785900,0,41400,0
GEODNET-2CBCBB2CA2F1,NA,na,healthy,0.977424,97.7424,571500,0,13200,0
GEODNET-E465B89DB38D,EU,eu,healthy,0.977508,97.7508,1786200,0,41100,0
ASGEUPOS-KALI,EU,eu,healthy,0.977754,97.7754,1786200,900,40200,0
CDDIS-ZIM200CHE,EU,eu,healthy,0.977754,97.7754,1786200,900,40200,0
GEODNET-08D1F9A1C285,EU,eu,healthy,0.977836,97.7836,1786800,0,40500,0
GEODNET-24DCC3E208E5,EU,eu,healthy,0.977918,97.7918,1786800,300,40200,0
CPOS-BRUR,EU,eu,healthy,0.978165,97.8165,1786800,1200,39300,0
GEODNET-08D1F9A77495,EU,eu,healthy,0.978165,97.8165,1787400,0,39900,0
EUREF-GALH00ITA0,EU,eu,healthy,0.978247,97.8247,1787100,900,39300,0
GEODNET-24DCC3E2A885,NA,na,healthy,0.978261,97.8261,1768200,600,39000,0
GEODNET-24DCC3E2B301,EU,eu,healthy,0.978329,97.8329,1787700,0,39600,0
GEODNET-08D1F9A5CFD1,NA,na,healthy,0.978344,97.8344,1768200,900,38700,0
ERGNSS-HUE10,EU,eu,healthy,0.978493,97.8493,1788000,0,39300,0
GEODNET-94B555A3C1D1,NA,na,healthy,0.978510,97.8510,1768800,300,38700,0
GEODNET-9CB8B4F09952,NA,na,healthy,0.978510,97.8510,1768800,300,38700,0
EUREF-SVLL00ITA0,EU,eu,healthy,0.978657,97.8657,1787400,1800,38100,0
GEODNET-441793DC7C69,EU,eu,healthy,0.978657,97.8657,1788000,600,38700,0
GEODNET-08D1F9637CD9,EU,eu,healthy,0.978821,97.8821,1788600,0,38700,0
GEODNET-E831CDBA4145,EU,eu,healthy,0.978903,97.8903,1788600,300,38400,0
ROTU01ROU,EU,eu,healthy,0.979396,97.9396,1789500,300,37500,0
GEODNET-5C013B96FA65,NA,na,healthy,0.979423,97.9423,1770600,0,37200,0
GEODNET-14335C5CB3FD,NA,na,healthy,0.979477,97.9477,572400,600,11700,0
GEODNET-8C4B1477A00D,EU,eu,healthy,0.979478,97.9478,1789800,0,37500,0
GEODNET-C05D898DE8ED,EU,eu,healthy,0.979560,97.9560,1789800,300,37200,0
GEODNET-AC1518EE6019,EU,eu,healthy,0.979642,97.9642,1789800,600,36900,0
GEODNET-24DCC3E11451,EU,eu,healthy,0.979724,97.9724,1790100,300,36900,0
GEODNET-F8B3B7417139,EU,eu,healthy,0.979806,97.9806,1790400,0,36900,0
GEODNET-A842E3B1CB99,NA,na,healthy,0.979837,97.9837,1771200,300,36300,0
GEODNET-30C922A65F45,EU,eu,healthy,0.979970,97.9970,1790700,0,36600,0
GEODNET-14335C5C4BB1,NA,na,healthy,0.980246,98.0246,573000,300,11400,0
ASGEUPOS-KLDZ,EU,eu,healthy,0.980299,98.0299,1791300,0,36000,0
GEODNET-E831CDFA6C61,EU,eu,healthy,0.980299,98.0299,1791300,0,36000,0
GEODNET-C05D898E02F9,EU,eu,healthy,0.980463,98.0463,1791000,1200,35100,0
GEODNET-F8B3B74186C1,EU,eu,healthy,0.980463,98.0463,1791300,600,35400,0
GEODNET-34987A6EE349,NA,na,healthy,0.980584,98.0584,1772700,0,35100,0
ERGNSS-GRA10,EU,eu,healthy,0.980627,98.0627,1791900,0,35400,0
GEODNET-C82E18919AF9,EU,eu,healthy,0.980627,98.0627,1791600,600,35100,0
GEODNET-94B555A51D55,EU,eu,healthy,0.980709,98.0709,1791900,300,35100,0
GEODNET-24DCC3E11075,NA,na,healthy,0.980750,98.0750,1773000,0,34800,0
GEODNET-9CB8B4F0ECA8,NA,na,healthy,0.980759,98.0759,573300,300,11100,0
GEODNET-08D1F9638091,EU,eu,healthy,0.980791,98.0791,1792200,0,35100,0
GEODNET-F8B3B74191BD,EU,eu,healthy,0.980791,98.0791,1791600,1200,34500,0
GEODNET-40D95A56A83C,EU,eu,healthy,0.980956,98.0956,1792200,600,34500,0
GEODNET-C82E18918D45,EU,eu,healthy,0.980956,98.0956,1792500,0,34800,0
GEODNET-E465B8A007F1,NA,na,healthy,0.981016,98.1016,573600,0,11100,0
